1.8085 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.4530 	WARNING 	Using eyetracker
4.1573 	WARNING 	Actual framerate: 120.05954 (1 frame = 0.00833)
4.1707 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Circle', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
4.2148 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
4.2179 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.5, name='unnamed Circle', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.2556 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.5, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
5.2570 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.5, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
5.2583 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.5, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
5.2597 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.5, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
5.4902 	EXP 	Created unnamed MovieStim3 = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, anchor=('center', 'center'), autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='unnamed MovieStim3', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([   0., -162.]), size=None, units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
7.0924 	WARNING 	1.6021599769592285: Video catchup needed, advancing self._nextFrameT from 0.0 to 0.041666666666666664
7.0924 	WARNING 	1.6022100448608398: Video catchup needed, advancing self._nextFrameT from 0.041666666666666664 to 0.08333333333333333
7.0925 	WARNING 	1.6022350788116455: Video catchup needed, advancing self._nextFrameT from 0.08333333333333333 to 0.125
7.0925 	WARNING 	1.6022460460662842: Video catchup needed, advancing self._nextFrameT from 0.125 to 0.16666666666666666
7.0925 	WARNING 	1.6022560596466064: Video catchup needed, advancing self._nextFrameT from 0.16666666666666666 to 0.20833333333333331
7.0925 	WARNING 	1.6022651195526123: Video catchup needed, advancing self._nextFrameT from 0.20833333333333331 to 0.24999999999999997
7.0925 	WARNING 	1.6022870540618896: Video catchup needed, advancing self._nextFrameT from 0.24999999999999997 to 0.29166666666666663
7.0925 	WARNING 	1.602297067642212: Video catchup needed, advancing self._nextFrameT from 0.29166666666666663 to 0.3333333333333333
7.0925 	WARNING 	1.6023061275482178: Video catchup needed, advancing self._nextFrameT from 0.3333333333333333 to 0.375
7.0925 	WARNING 	1.6023151874542236: Video catchup needed, advancing self._nextFrameT from 0.375 to 0.4166666666666667
7.0925 	WARNING 	Max reportNDroppedFrames reached, will not log any more dropped frames
7.2939 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=22.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0., -162.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=14)
7.2947 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=22.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0., -162.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=14)
7.2953 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=22.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0., -162.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=14)
7.2954 	WARNING 	Writing results to: /home/wang/Projects/hcp_movie_experiment/logs/sub-1_run-2_task-movie
7.8424 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([  0., 100.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
7.8490 	EXP 	unnamed MovieStim3: autoLog = True
7.8490 	EXP 	unnamed MovieStim3: movie = '/experiments/AOT/AOT_stimuli/HCPfinals/run_02.mp4'
7.8490 	EXP 	unnamed MovieStim3: ori = 0.0
14.2273 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([  0., 100.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
14.2324 	EXP 	window1: recordFrameIntervals = True
14.3823 	EXP 	unnamed TextStim: height = 22.5
14.3823 	EXP 	unnamed TextStim: height = 22.5
14.3823 	EXP 	unnamed TextStim: height = 22.5
14.3823 	EXP 	unnamed TextStim: text = ''
15.1908 	DATA 	Keypress: space
15.1989 	EXP 	unnamed TextStim: height = 22.5
15.1989 	EXP 	unnamed TextStim: height = 22.5
15.1989 	EXP 	unnamed TextStim: height = 22.5
15.1989 	EXP 	unnamed TextStim: text = ''
123.3707 	DATA 	Keypress: t
124.9659 	DATA 	Keypress: t
126.5653 	DATA 	Keypress: t
128.1653 	DATA 	Keypress: t
129.7652 	DATA 	Keypress: t
131.3652 	DATA 	Keypress: t
132.9652 	DATA 	Keypress: t
134.5651 	DATA 	Keypress: t
136.1651 	DATA 	Keypress: t
137.7651 	DATA 	Keypress: t
139.3658 	DATA 	Keypress: t
140.9653 	DATA 	Keypress: t
142.5657 	DATA 	Keypress: t
144.1653 	DATA 	Keypress: t
145.7653 	DATA 	Keypress: t
147.3651 	DATA 	Keypress: t
148.9651 	DATA 	Keypress: t
150.5651 	DATA 	Keypress: t
152.1650 	DATA 	Keypress: t
153.7651 	DATA 	Keypress: t
155.3657 	DATA 	Keypress: t
156.9656 	DATA 	Keypress: t
158.5656 	DATA 	Keypress: t
160.1650 	DATA 	Keypress: t
161.7652 	DATA 	Keypress: t
163.3650 	DATA 	Keypress: t
164.9650 	DATA 	Keypress: t
166.5650 	DATA 	Keypress: t
168.1650 	DATA 	Keypress: t
169.7650 	DATA 	Keypress: t
171.3650 	DATA 	Keypress: t
172.9656 	DATA 	Keypress: t
174.5656 	DATA 	Keypress: t
176.1656 	DATA 	Keypress: t
177.7649 	DATA 	Keypress: t
179.3649 	DATA 	Keypress: t
180.9648 	DATA 	Keypress: t
182.5649 	DATA 	Keypress: t
184.1648 	DATA 	Keypress: t
185.7648 	DATA 	Keypress: t
187.3650 	DATA 	Keypress: t
188.9654 	DATA 	Keypress: t
190.5657 	DATA 	Keypress: t
192.1656 	DATA 	Keypress: t
193.7656 	DATA 	Keypress: t
195.3654 	DATA 	Keypress: t
196.9650 	DATA 	Keypress: t
198.5649 	DATA 	Keypress: t
200.1651 	DATA 	Keypress: t
201.7650 	DATA 	Keypress: t
203.3647 	DATA 	Keypress: t
204.9655 	DATA 	Keypress: t
206.5655 	DATA 	Keypress: t
208.1654 	DATA 	Keypress: t
209.7654 	DATA 	Keypress: t
211.3653 	DATA 	Keypress: t
212.9654 	DATA 	Keypress: t
214.5647 	DATA 	Keypress: t
216.1648 	DATA 	Keypress: t
217.7648 	DATA 	Keypress: t
219.3648 	DATA 	Keypress: t
220.9654 	DATA 	Keypress: t
222.5654 	DATA 	Keypress: t
224.1653 	DATA 	Keypress: t
225.7654 	DATA 	Keypress: t
227.3654 	DATA 	Keypress: t
228.9653 	DATA 	Keypress: t
230.5653 	DATA 	Keypress: t
232.1654 	DATA 	Keypress: t
233.7647 	DATA 	Keypress: t
235.3646 	DATA 	Keypress: t
236.9730 	DATA 	Keypress: t
